-4.050622863769531250e+02,2.456074462890625000e+03,8.341949462890625000e+01,3.979298095703125000e+03,6.374210357666015625e+01,2.120294677734375000e+03,4.541767120361328125e+01,8.634140625000000000e+02,2.835700035095214844e+01,3.925879211425781250e+02,1.572445774078369141e+01,1.741706848144531250e+02,1.262511444091796875e+01,9.181464385986328125e+01,1.127003002166748047e+01,6.948516082763671875e+01,3.695130109786987305e+00,3.627975082397460938e+01,-3.883247613906860352e+00,7.076323699951171875e+01,-6.647951602935791016e+00,1.585051269531250000e+02,-8.609350204467773438e+00,1.613634033203125000e+02,-8.233617782592773438e+00,6.931846618652343750e+01,1.541543006896972656e+01,1.290546131134033203e+01,1.959511184692382812e+01,2.049426269531250000e+01,1.423091125488281250e+01,1.215741825103759766e+01,8.174756050109863281e+00,1.026132488250732422e+01,3.436899423599243164e+00,1.007472229003906250e+01,1.136922121047973633e+00,5.934498310089111328e+00,9.322628378868103027e-01,3.159558773040771484e+00,1.127800107002258301e+00,1.242921829223632812e+00,4.949717223644256592e-01,2.251096069812774658e-02,-8.410670161247253418e-01,4.968774914741516113e-01,-2.282697200775146484e+00,4.032832980155944824e-01,-3.053498506546020508e+00,7.947720885276794434e-01,-2.374827146530151367e+00,3.636219501495361328e-01,-4.251165986061096191e-01,2.915208244323730469e+01,-5.435501933097839355e-01,4.745613861083984375e+01,-6.851301789283752441e-01,2.420008277893066406e+01,-1.126599311828613281e+00,9.018014907836914062e+00,-1.281002640724182129e+00,5.106923103332519531e+00,-9.917541146278381348e-01,2.779206991195678711e+00,-6.963562965393066406e-01,1.461275935173034668e+00,-3.946450650691986084e-01,6.568197607994079590e-01,7.591098546981811523e-02,2.891663908958435059e-01,2.899639010429382324e-01,1.339513778686523438e+00,3.468441963195800781e-02,2.912957429885864258e+00,-1.535779386758804321e-01,2.707004785537719727e+00,-4.920906573534011841e-02,9.451523423194885254e-01,4.753956198692321777e-02,7.809146190993487835e-04
-3.136162414550781250e+02,3.133767578125000000e+03,1.048633193969726562e+02,4.079739257812500000e+03,6.800087738037109375e+01,1.332035400390625000e+03,3.414766693115234375e+01,5.823314819335937500e+02,1.202860546112060547e+01,4.827686767578125000e+02,5.239040851593017578e+00,2.208575286865234375e+02,9.007675170898437500e+00,6.398576736450195312e+01,6.853162288665771484e+00,3.527444839477539062e+01,-6.097876071929931641e+00,1.088142013549804688e+02,-1.693612861633300781e+01,3.487892761230468750e+02,-1.821989250183105469e+01,2.572677917480468750e+02,-1.274486446380615234e+01,1.143836669921875000e+02,-2.383320093154907227e+00,8.878807830810546875e+01,-7.835962295532226562e+00,1.470307464599609375e+02,-1.000401020050048828e+01,1.712465972900390625e+02,-7.780173778533935547e+00,2.261162376403808594e+01,-5.570274829864501953e+00,6.327694416046142578e+00,-3.467809677124023438e+00,2.714566993713378906e+01,-1.920459389686584473e+00,1.416113185882568359e+01,-1.184730172157287598e+00,6.489441990852355957e-01,-3.602716028690338135e-01,6.482803225517272949e-01,8.198375105857849121e-01,4.029335498809814453e+00,1.485206723213195801e+00,1.769274139404296875e+01,1.481892943382263184e+00,1.499622440338134766e+01,1.269269108772277832e+00,3.511941194534301758e+00,7.643263936042785645e-01,1.255145549774169922e+00,-1.233765602111816406e+00,3.743371200561523438e+01,-1.238218665122985840e+00,4.233887863159179688e+01,-3.778153359889984131e-01,7.405608654022216797e+00,1.401555091142654419e-01,9.170620918273925781e+00,4.154747724533081055e-01,1.380269241333007812e+01,3.354659080505371094e-01,5.246322631835937500e+00,-1.163658276200294495e-01,7.379467487335205078e-01,-2.385626435279846191e-01,5.355167388916015625e-01,1.528967618942260742e-01,1.841363310813903809e+00,3.963555097579956055e-01,6.771977901458740234e+00,3.162662684917449951e-01,4.650049209594726562e+00,1.972622126340866089e-01,1.109784007072448730e+00,-3.104595281183719635e-02,1.987768054008483887e+00,6.201651319861412048e-02,1.606181147508323193e-03
-3.090253906250000000e+02,1.838507568359375000e+03,3.469651031494140625e+01,3.108800781250000000e+03,5.030114364624023438e+01,8.222902221679687500e+02,7.582354736328125000e+01,1.615984741210937500e+03,1.319651794433593750e+01,2.070354980468750000e+03,4.166643524169921875e+01,5.641568603515625000e+02,1.813101768493652344e+01,1.229872817993164062e+02,-4.358765602111816406e+00,7.649236297607421875e+01,6.490576267242431641e+00,2.993282470703125000e+02,-9.122457504272460938e+00,1.258844604492187500e+02,-1.336686134338378906e+01,1.346117248535156250e+02,-7.207756042480468750e+00,1.278401641845703125e+02,-1.157625389099121094e+01,2.825286254882812500e+02,9.692231178283691406e+00,5.001965713500976562e+01,-3.241147100925445557e-01,1.108592529296875000e+02,4.028285026550292969e+00,3.891437530517578125e+01,9.895842552185058594e+00,2.852988624572753906e+01,-2.416182994842529297e+00,6.769481658935546875e+01,5.149503231048583984e+00,1.179312705993652344e+01,3.087186574935913086e+00,4.229512810707092285e-01,-1.847926855087280273e+00,1.498513102531433105e+00,2.330302238464355469e+00,7.355813503265380859e+00,-2.624508738517761230e-01,5.633193016052246094e+00,-2.098737955093383789e+00,8.009806871414184570e-01,4.290790557861328125e-01,6.601773738861083984e+00,-5.847347974777221680e-01,7.640913963317871094e+00,-1.095809698104858398e+00,1.600700759887695312e+01,8.854828029870986938e-02,1.023531341552734375e+02,-6.375462412834167480e-01,2.075666427612304688e+01,-8.221120834350585938e-01,9.576348304748535156e+00,1.626276522874832153e-01,6.296123504638671875e+01,-8.174775242805480957e-01,3.388836383819580078e+00,1.213212236762046814e-01,4.024313092231750488e-01,-2.470781505107879639e-01,5.866769552230834961e-01,-8.377625793218612671e-02,6.566628932952880859e+00,1.119712367653846741e-01,3.738549709320068359e+00,-2.407267987728118896e-01,2.301067113876342773e+00,2.255064249038696289e-01,3.680034160614013672e+00,-1.463709473609924316e-01,8.813346862792968750e+00,6.391773372888565063e-02,9.427474578842520714e-04
-2.758275451660156250e+02,1.514209442138671875e+02,5.665945816040039062e+01,2.444486572265625000e+03,7.823226928710937500e+01,1.935967254638671875e+02,1.123524169921875000e+02,9.718019866943359375e+01,1.729169273376464844e+01,1.876091430664062500e+03,5.688640975952148438e+01,3.264995422363281250e+02,3.049600219726562500e+01,2.050263977050781250e+01,-9.608585357666015625e+00,1.777740936279296875e+02,1.221934413909912109e+01,2.814436645507812500e+02,-1.051995944976806641e+01,8.438617706298828125e+01,-2.136305236816406250e+01,3.318943405151367188e+01,-6.302999496459960938e+00,2.126640625000000000e+02,-1.354465579986572266e+01,1.946554718017578125e+02,3.708201646804809570e+00,5.230513215065002441e-01,-6.124330043792724609e+00,5.314872360229492188e+01,-2.154463529586791992e+00,3.327584266662597656e+00,1.859134554862976074e+00,1.403580784797668457e+00,-9.086893081665039062e+00,2.654773139953613281e+01,-5.676154419779777527e-02,9.200528144836425781e+00,-4.625572264194488525e-01,6.842738986015319824e-01,-4.397924423217773438e+00,7.747910618782043457e-01,3.146709680557250977e+00,3.540719985961914062e+00,2.455723762512207031e+00,4.228959083557128906e-01,1.331998705863952637e+00,4.390094280242919922e-01,5.178325653076171875e+00,1.898756504058837891e+00,4.039923191070556641e+00,8.606074452400207520e-01,-4.021475315093994141e-01,1.862309455871582031e+00,4.670825958251953125e+00,3.687449645996093750e+01,1.146937489509582520e+00,2.830107450485229492e+00,-7.973294854164123535e-01,1.221731781959533691e+00,3.332125902175903320e+00,2.767305564880371094e+01,-1.977158069610595703e+00,4.219530582427978516e+00,-5.299060940742492676e-01,2.212704867124557495e-01,4.060195386409759521e-01,2.217913866043090820e+00,-1.314370989799499512e+00,3.566543579101562500e+00,-4.020100533962249756e-01,1.113079309463500977e+00,2.556010186672210693e-01,1.597298383712768555e-01,5.436809062957763672e-01,2.126455545425415039e+00,-5.278865694999694824e-01,2.560215234756469727e+00,8.642593771219253540e-02,3.311070613563060760e-04
-2.963805541992187500e+02,2.997187805175781250e+02,1.088026275634765625e+02,1.654180145263671875e+02,8.496762084960937500e+01,7.642050266265869141e+00,7.487411499023437500e+01,1.142683601379394531e+01,6.246737670898437500e+01,7.063032150268554688e+00,3.928609848022460938e+01,2.497028160095214844e+01,1.942650794982910156e+01,6.315395355224609375e+01,5.042389392852783203e+00,5.936027908325195312e+01,-5.858059406280517578e+00,3.108614540100097656e+01,-4.810623645782470703e+00,4.485896301269531250e+01,2.918353080749511719e-01,1.677697143554687500e+02,-6.717789173126220703e+00,5.358512878417968750e+01,-1.286851596832275391e+01,9.354451179504394531e+00,-5.916021823883056641e+00,2.778259813785552979e-01,-4.363430976867675781e+00,1.546130329370498657e-01,1.147539377212524414e+00,5.465490743517875671e-03,1.334862470626831055e+00,7.765634451061487198e-03,8.998413383960723877e-02,7.685888558626174927e-03,1.238336682319641113e+00,8.941765129566192627e-02,2.480350255966186523e+00,1.032255738973617554e-01,2.403065919876098633e+00,4.200077801942825317e-02,8.354824781417846680e-01,2.344785630702972412e-02,-2.812579870223999023e+00,2.997522428631782532e-02,-5.126474380493164062e+00,8.111506700515747070e-02,-2.950997352600097656e+00,2.656371891498565674e-02,-9.982572793960571289e-01,2.372017875313758850e-02,7.589911222457885742e-01,2.548853874206542969e+00,5.700137615203857422e-01,1.391667246818542480e+00,-6.912450492382049561e-02,8.316991478204727173e-02,-8.226469904184341431e-02,9.895592182874679565e-02,-1.571722179651260376e-01,1.090358709916472435e-03,-5.246376991271972656e-01,1.142300516366958618e-01,-5.269523859024047852e-01,4.564557075500488281e-01,-2.897967100143432617e-01,4.447038173675537109e-01,-2.661455869674682617e-01,7.975266128778457642e-02,-1.351821869611740112e-01,4.809951186180114746e-01,1.125366687774658203e-01,1.785954356193542480e+00,-5.147710442543029785e-02,5.829867124557495117e-01,-2.584917545318603516e-01,6.092457473278045654e-02,1.059837862849235535e-01,2.072871939162723720e-05
-2.766337890625000000e+02,5.195689086914062500e+02,6.122947692871093750e+01,3.527665771484375000e+03,5.643479156494140625e+01,4.023143920898437500e+02,6.448373413085937500e+01,4.484820861816406250e+02,2.192046165466308594e+01,1.612489746093750000e+03,3.781512832641601562e+01,1.802022094726562500e+02,1.811218070983886719e+01,1.209198532104492188e+02,-2.403418302536010742e+00,2.199784240722656250e+02,1.765553236007690430e+00,4.520328979492187500e+02,-5.754147052764892578e+00,1.434953765869140625e+02,-3.213413953781127930e+00,2.261161956787109375e+02,6.209020614624023438e+00,1.362022247314453125e+02,-3.234347343444824219e+00,1.287449493408203125e+02,7.608439028263092041e-02,2.043608856201171875e+01,2.217051833868026733e-01,2.332827148437500000e+02,-5.124940872192382812e-01,2.405147361755371094e+01,-1.407104134559631348e+00,1.580214023590087891e+01,-7.833818793296813965e-01,1.061269760131835938e+02,1.542162150144577026e-01,1.125091075897216797e+01,2.712321877479553223e-01,8.460847854614257812e+00,-1.493020057678222656e-01,1.485670185089111328e+01,-3.724142536520957947e-02,2.943227005004882812e+01,8.243160247802734375e-01,1.013075733184814453e+01,1.135406255722045898e+00,6.518085002899169922e+00,9.391252994537353516e-01,6.900895118713378906e+00,1.063096880912780762e+00,6.364923477172851562e+00,-3.425158262252807617e-01,9.221026420593261719e+00,-1.268118619918823242e-02,8.655429077148437500e+01,4.741373062133789062e-01,1.030355644226074219e+01,6.308690309524536133e-01,1.269798469543457031e+01,5.978586673736572266e-01,4.508172225952148438e+01,1.752696335315704346e-01,5.274075508117675781e+00,1.718444228172302246e-01,2.366321802139282227e+00,4.272740483283996582e-01,3.247061967849731445e+00,2.487203329801559448e-01,9.484644889831542969e+00,-1.034018099308013916e-01,3.726100683212280273e+00,-4.199928641319274902e-01,6.896028518676757812e+00,-4.974492192268371582e-01,2.693622827529907227e+00,-2.768830657005310059e-01,3.111323595046997070e+00,7.749100774526596069e-02,3.213705786038190126e-04
-3.197595214843750000e+02,2.165032714843750000e+03,1.137958831787109375e+02,3.371112548828125000e+03,8.947157287597656250e+01,1.510141235351562500e+03,5.838332366943359375e+01,3.042519531250000000e+02,2.902123069763183594e+01,1.867463684082031250e+02,8.443799972534179688e+00,4.736931762695312500e+02,-1.056668400764465332e+00,4.790242614746093750e+02,-2.931592226028442383e+00,2.852904357910156250e+02,-1.918864488601684570e+00,1.413175811767578125e+02,-1.330722212791442871e+00,8.823004150390625000e+01,-3.097198009490966797e+00,6.861199951171875000e+01,-6.205505371093750000e+00,6.070050048828125000e+01,-7.565085887908935547e+00,4.922677230834960938e+01,7.447738647460937500e+00,6.811100769042968750e+01,9.743501663208007812e+00,1.015894927978515625e+02,7.662864685058593750e+00,3.694939422607421875e+01,4.896143913269042969e+00,2.283910036087036133e+00,2.083981037139892578e+00,1.047734355926513672e+01,-1.790120899677276611e-01,2.861006736755371094e+01,-1.610316991806030273e+00,2.773831558227539062e+01,-2.347515106201171875e+00,1.490038394927978516e+01,-2.624250650405883789e+00,4.963978290557861328e+00,-2.616741180419921875e+00,1.221371769905090332e+00,-2.485842466354370117e+00,6.605784296989440918e-01,-2.221710681915283203e+00,1.062007784843444824e+00,-1.683790922164916992e+00,1.304554224014282227e+00,-3.276150941848754883e+00,4.441458892822265625e+01,-3.978819608688354492e+00,6.785590362548828125e+01,-2.326781034469604492e+00,2.774393653869628906e+01,-3.310939371585845947e-01,3.176073312759399414e+00,1.356369733810424805e+00,3.123500823974609375e+00,2.222214460372924805e+00,1.128905391693115234e+01,2.162386417388916016e+00,1.153092861175537109e+01,1.553024649620056152e+00,6.171114444732666016e+00,8.534477353096008301e-01,1.972629189491271973e+00,3.646843135356903076e-01,4.192101657390594482e-01,2.408300191164016724e-01,2.421276867389678955e-01,3.674012720584869385e-01,5.576500892639160156e-01,4.415501058101654053e-01,7.355965375900268555e-01,6.681321561336517334e-02,9.051371598616242409e-04
-2.889316406250000000e+02,6.935179443359375000e+02,9.109680175781250000e+01,1.045522338867187500e+03,7.374388885498046875e+01,4.168679809570312500e+02,6.793954467773437500e+01,2.408193969726562500e+02,5.029373550415039062e+01,1.859464263916015625e+02,2.822348403930664062e+01,3.649985885620117188e+01,2.147402954101562500e+01,5.097382354736328125e+01,1.423676109313964844e+01,2.954220771789550781e+01,-3.329083681106567383e+00,8.589387512207031250e+01,-1.498790836334228516e+01,2.335386810302734375e+02,-1.626471138000488281e+01,2.184525299072265625e+02,-1.707981109619140625e+01,1.471099700927734375e+02,-1.722072601318359375e+01,1.155762939453125000e+02,3.621590614318847656e+00,2.227317428588867188e+01,4.634349346160888672e+00,2.043419265747070312e+01,3.413767337799072266e+00,4.481105327606201172e+00,1.998461604118347168e+00,1.416286563873291016e+01,8.486815690994262695e-01,6.862486839294433594e+00,1.058300063014030457e-01,1.300961375236511230e+00,-3.825183212757110596e-01,1.288781881332397461e+00,-8.592770695686340332e-01,4.729967415332794189e-01,-1.428298711776733398e+00,5.526831626892089844e+00,-1.948732376098632812e+00,1.062366867065429688e+01,-2.144275665283203125e+00,5.851349353790283203e+00,-1.844701886177062988e+00,5.543766498565673828e+00,-1.138880372047424316e+00,9.519875526428222656e+00,-1.039539813995361328e+00,4.975059032440185547e+00,-1.191684961318969727e+00,9.784758567810058594e+00,-6.588339209556579590e-01,3.015636205673217773e+00,-2.500294148921966553e-01,3.065646648406982422e+00,5.488272756338119507e-02,3.592403173446655273e+00,2.640409767627716064e-01,4.598348438739776611e-01,2.538321018218994141e-01,1.465528011322021484e+00,2.137676626443862915e-01,7.566453218460083008e-01,4.294355809688568115e-01,7.782444357872009277e-01,7.166767716407775879e-01,1.902660608291625977e+00,7.579707503318786621e-01,2.015920639038085938e+00,6.354408264160156250e-01,1.920184969902038574e+00,4.898205101490020752e-01,8.038905262947082520e-01,7.872769236564636230e-02,9.855028474703431129e-04
-2.963422546386718750e+02,3.192087158203125000e+03,9.828864288330078125e+01,5.006151367187500000e+03,6.418973541259765625e+01,2.061359863281250000e+03,3.588378143310546875e+01,4.833911132812500000e+02,1.811762046813964844e+01,2.549960937500000000e+02,1.216419029235839844e+01,3.421626281738281250e+02,1.201956844329833984e+01,2.824652099609375000e+02,4.583483695983886719e+00,7.482102966308593750e+01,-8.558179855346679688e+00,4.285422515869140625e+01,-1.587682914733886719e+01,1.555270385742187500e+02,-1.735814476013183594e+01,2.353995361328125000e+02,-1.746518135070800781e+01,1.661562805175781250e+02,-1.327821540832519531e+01,1.088930664062500000e+02,1.007456588745117188e+01,9.552087402343750000e+01,1.265994167327880859e+01,1.492194976806640625e+02,8.123399734497070312e+00,5.840466308593750000e+01,3.625008106231689453e+00,7.592823982238769531e+00,2.688539028167724609e+00,2.009935379028320312e+00,3.443623781204223633e+00,7.201090812683105469e+00,2.565442800521850586e+00,8.286607742309570312e+00,6.062372922897338867e-01,2.896584510803222656e+00,-1.237044334411621094e+00,2.533554732799530029e-01,-2.879788875579833984e+00,1.323258042335510254e+00,-3.217865467071533203e+00,5.277712345123291016e+00,-1.974493026733398438e+00,7.623547554016113281e+00,-9.651448130607604980e-01,7.387685298919677734e+00,-1.231251001358032227e+00,4.874656295776367188e+01,-1.275217413902282715e+00,7.885707855224609375e+01,-3.910236954689025879e-01,3.505005645751953125e+01,2.917709946632385254e-01,1.005553722381591797e+01,6.187774538993835449e-01,3.978814601898193359e+00,5.026730895042419434e-01,3.123218536376953125e+00,1.745075285434722900e-01,4.765534400939941406e+00,3.857700899243354797e-02,1.818993926048278809e+00,1.235685795545578003e-01,2.707529664039611816e-01,2.480918914079666138e-01,7.245731949806213379e-01,3.437450528144836426e-01,2.302394151687622070e+00,4.011080265045166016e-01,2.979869604110717773e+00,3.510492444038391113e-01,2.785058736801147461e+00,7.385036349296569824e-02,1.997799379751086235e-03
-2.884176330566406250e+02,7.012169189453125000e+02,1.206589202880859375e+02,7.565852050781250000e+02,8.876264190673828125e+01,8.580917358398437500e+01,6.002247238159179688e+01,1.877561645507812500e+02,4.636871337890625000e+01,1.547818298339843750e+02,4.204509735107421875e+01,1.266243076324462891e+01,3.302103424072265625e+01,3.387350463867187500e+01,1.263385105133056641e+01,1.510296916961669922e+01,-1.246849060058593750e+01,1.319573059082031250e+02,-2.986063003540039062e+01,2.908298034667968750e+02,-3.285660552978515625e+01,1.899194641113281250e+02,-2.483491134643554688e+01,4.083071136474609375e+01,-1.418436431884765625e+01,6.989963531494140625e+01,4.860057830810546875e+00,5.317821502685546875e+00,4.604588985443115234e+00,6.886410713195800781e+00,-2.893029153347015381e-01,1.642249107360839844e+00,-3.877807617187500000e+00,1.956596821546554565e-01,-3.833859205245971680e+00,1.243559867143630981e-01,-1.332059621810913086e+00,6.760655343532562256e-02,4.767288565635681152e-01,1.266703940927982330e-02,-3.406332135200500488e-01,2.049406319856643677e-01,-2.847197055816650391e+00,1.247871160507202148e+00,-4.466366767883300781e+00,2.000391483306884766e+00,-3.506980419158935547e+00,1.516723394393920898e+00,-4.841357171535491943e-01,7.203880548477172852e-01,2.656969547271728516e+00,3.705959320068359375e-01,-2.558671236038208008e+00,5.026778221130371094e+00,-2.925637722015380859e+00,5.048102855682373047e+00,-1.440209031105041504e+00,3.497697710990905762e-01,-3.053805530071258545e-01,2.006729125976562500e+00,-5.760226398706436157e-02,1.775895357131958008e+00,-2.503532767295837402e-01,1.108197122812271118e-01,-1.374823153018951416e-01,1.378537714481353760e-01,4.933737814426422119e-01,4.345766082406044006e-02,1.217930316925048828e+00,1.129636168479919434e+00,1.532068252563476562e+00,2.663336277008056641e+00,1.350011467933654785e+00,1.641505956649780273e+00,9.589698910713195801e-01,1.765591353178024292e-01,6.139430403709411621e-01,7.645474076271057129e-01,9.960652887821197510e-02,7.679289410589262843e-05
